Ue_[V]      | Ua_[V]      | Ie_[A]        | F_[Hz]         | φ_[°]         | |Z|_[Ω]       | Z_[Ω]                | R_[Ω]       | X_[Ω]          | H_[1]        | H_[db]         
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
5.000e+00 V | 2.870e+00 V | 4.100e-03 A   | 2.270e+03 Hz   | -35.000e+00 ° | 1.220e+03 Ω   | 1.000-0.701je+03 Ω   | 1.000e+03 Ω | -701.000e+00 Ω | 574.000e-03  | -4.830e+00 dB  
5.000e+00 V | 2.870e+00 V | 4.100e-03 A   | 2.270e+03 Hz   | -35.000e+00 ° | 1.220e+03 Ω   | 1.000-0.700je+03 Ω   | 1.000e+03 Ω | -700.000e+00 Ω | 573.000e-03  | -4.830e+00 dB  
5.000e+00 V | 2.870e+00 V | 4.100e-03 A   | 2.280e+03 Hz   | -35.000e+00 ° | 1.220e+03 Ω   | 1.000-0.699je+03 Ω   | 1.000e+03 Ω | -699.000e+00 Ω | 573.000e-03  | -4.840e+00 dB  
5.000e+00 V | 2.860e+00 V | 4.100e-03 A   | 2.280e+03 Hz   | -34.900e+00 ° | 1.220e+03 Ω   | 1.000-0.699je+03 Ω   | 1.000e+03 Ω | -699.000e+00 Ω | 573.000e-03  | -4.840e+00 dB  
5.000e+00 V | 2.860e+00 V | 4.100e-03 A   | 2.280e+03 Hz   | -34.900e+00 ° | 1.220e+03 Ω   | 1.000-0.698je+03 Ω   | 1.000e+03 Ω | -698.000e+00 Ω | 572.000e-03  | -4.850e+00 dB  
5.000e+00 V | 2.860e+00 V | 4.100e-03 A   | 2.280e+03 Hz   | -34.900e+00 ° | 1.220e+03 Ω   | 1.000-0.697je+03 Ω   | 1.000e+03 Ω | -697.000e+00 Ω | 572.000e-03  | -4.850e+00 dB  
5.000e+00 V | 2.860e+00 V | 4.100e-03 A   | 2.280e+03 Hz   | -34.900e+00 ° | 1.220e+03 Ω   | 1.000-0.697je+03 Ω   | 1.000e+03 Ω | -697.000e+00 Ω | 572.000e-03  | -4.860e+00 dB  
5.000e+00 V | 2.860e+00 V | 4.100e-03 A   | 2.290e+03 Hz   | -34.800e+00 ° | 1.220e+03 Ω   | 1.000-0.696je+03 Ω   | 1.000e+03 Ω | -696.000e+00 Ω | 571.000e-03  | -4.860e+00 dB  
5.000e+00 V | 2.860e+00 V | 4.100e-03 A   | 2.290e+03 Hz   | -34.800e+00 ° | 1.220e+03 Ω   | 1.000-0.696je+03 Ω   | 1.000e+03 Ω | -696.000e+00 Ω | 571.000e-03  | -4.870e+00 dB  
5.000e+00 V | 2.850e+00 V | 4.110e-03 A   | 2.290e+03 Hz   | -34.800e+00 ° | 1.220e+03 Ω   | 1.000-0.695je+03 Ω   | 1.000e+03 Ω | -695.000e+00 Ω | 571.000e-03  | -4.870e+00 dB  
5.000e+00 V | 2.850e+00 V | 4.110e-03 A   | 2.290e+03 Hz   | -34.800e+00 ° | 1.220e+03 Ω   | 1.000-0.694je+03 Ω   | 1.000e+03 Ω | -694.000e+00 Ω | 570.000e-03  | -4.880e+00 dB  
5.000e+00 V | 2.850e+00 V | 4.110e-03 A   | 2.290e+03 Hz   | -34.800e+00 ° | 1.220e+03 Ω   | 1.000-0.694je+03 Ω   | 1.000e+03 Ω | -694.000e+00 Ω | 570.000e-03  | -4.880e+00 dB  
5.000e+00 V | 2.850e+00 V | 4.110e-03 A   | 2.300e+03 Hz   | -34.700e+00 ° | 1.220e+03 Ω   | 1.000-0.693je+03 Ω   | 1.000e+03 Ω | -693.000e+00 Ω | 570.000e-03  | -4.890e+00 dB  
5.000e+00 V | 2.850e+00 V | 4.110e-03 A   | 2.300e+03 Hz   | -34.700e+00 ° | 1.220e+03 Ω   | 1.000-0.693je+03 Ω   | 1.000e+03 Ω | -693.000e+00 Ω | 569.000e-03  | -4.890e+00 dB  
5.000e+00 V | 2.850e+00 V | 4.110e-03 A   | 2.300e+03 Hz   | -34.700e+00 ° | 1.220e+03 Ω   | 1.000-0.692je+03 Ω   | 1.000e+03 Ω | -692.000e+00 Ω | 569.000e-03  | -4.900e+00 dB  
5.000e+00 V | 2.840e+00 V | 4.110e-03 A   | 2.300e+03 Hz   | -34.700e+00 ° | 1.220e+03 Ω   | 1.000-0.691je+03 Ω   | 1.000e+03 Ω | -691.000e+00 Ω | 569.000e-03  | -4.900e+00 dB  
5.000e+00 V | 2.840e+00 V | 4.110e-03 A   | 2.300e+03 Hz   | -34.600e+00 ° | 1.220e+03 Ω   | 1.000-0.691je+03 Ω   | 1.000e+03 Ω | -691.000e+00 Ω | 568.000e-03  | -4.910e+00 dB  
5.000e+00 V | 2.840e+00 V | 4.120e-03 A   | 2.310e+03 Hz   | -34.600e+00 ° | 1.220e+03 Ω   | 1.000-0.690je+03 Ω   | 1.000e+03 Ω | -690.000e+00 Ω | 568.000e-03  | -4.910e+00 dB  
5.000e+00 V | 2.840e+00 V | 4.120e-03 A   | 2.310e+03 Hz   | -34.600e+00 ° | 1.210e+03 Ω   | 1.000-0.690je+03 Ω   | 1.000e+03 Ω | -690.000e+00 Ω | 568.000e-03  | -4.920e+00 dB  
5.000e+00 V | 2.840e+00 V | 4.120e-03 A   | 2.310e+03 Hz   | -34.600e+00 ° | 1.210e+03 Ω   | 1.000-0.689je+03 Ω   | 1.000e+03 Ω | -689.000e+00 Ω | 567.000e-03  | -4.920e+00 dB  
5.000e+00 V | 2.840e+00 V | 4.120e-03 A   | 2.310e+03 Hz   | -34.500e+00 ° | 1.210e+03 Ω   | 1.000-0.688je+03 Ω   | 1.000e+03 Ω | -688.000e+00 Ω | 567.000e-03  | -4.930e+00 dB  
5.000e+00 V | 2.830e+00 V | 4.120e-03 A   | 2.310e+03 Hz   | -34.500e+00 ° | 1.210e+03 Ω   | 1.000-0.688je+03 Ω   | 1.000e+03 Ω | -688.000e+00 Ω | 567.000e-03  | -4.930e+00 dB  
5.000e+00 V | 2.830e+00 V | 4.120e-03 A   | 2.320e+03 Hz   | -34.500e+00 ° | 1.210e+03 Ω   | 1.000-0.687je+03 Ω   | 1.000e+03 Ω | -687.000e+00 Ω | 566.000e-03  | -4.940e+00 dB  
5.000e+00 V | 2.830e+00 V | 4.120e-03 A   | 2.320e+03 Hz   | -34.500e+00 ° | 1.210e+03 Ω   | 1.000-0.687je+03 Ω   | 1.000e+03 Ω | -687.000e+00 Ω | 566.000e-03  | -4.940e+00 dB  
5.000e+00 V | 2.830e+00 V | 4.120e-03 A   | 2.320e+03 Hz   | -34.500e+00 ° | 1.210e+03 Ω   | 1.000-0.686je+03 Ω   | 1.000e+03 Ω | -686.000e+00 Ω | 566.000e-03  | -4.950e+00 dB  
5.000e+00 V | 2.830e+00 V | 4.120e-03 A   | 2.320e+03 Hz   | -34.400e+00 ° | 1.210e+03 Ω   | 1.000-0.685je+03 Ω   | 1.000e+03 Ω | -685.000e+00 Ω | 565.000e-03  | -4.950e+00 dB  
5.000e+00 V | 2.830e+00 V | 4.130e-03 A   | 2.320e+03 Hz   | -34.400e+00 ° | 1.210e+03 Ω   | 1.000-0.685je+03 Ω   | 1.000e+03 Ω | -685.000e+00 Ω | 565.000e-03  | -4.960e+00 dB  
5.000e+00 V | 2.820e+00 V | 4.130e-03 A   | 2.330e+03 Hz   | -34.400e+00 ° | 1.210e+03 Ω   | 1.000-0.684je+03 Ω   | 1.000e+03 Ω | -684.000e+00 Ω | 565.000e-03  | -4.960e+00 dB  
5.000e+00 V | 2.820e+00 V | 4.130e-03 A   | 2.330e+03 Hz   | -34.400e+00 ° | 1.210e+03 Ω   | 1.000-0.684je+03 Ω   | 1.000e+03 Ω | -684.000e+00 Ω | 564.000e-03  | -4.970e+00 dB  
5.000e+00 V | 2.820e+00 V | 4.130e-03 A   | 2.330e+03 Hz   | -34.300e+00 ° | 1.210e+03 Ω   | 1.000-0.683je+03 Ω   | 1.000e+03 Ω | -683.000e+00 Ω | 564.000e-03  | -4.970e+00 dB  
5.000e+00 V | 2.820e+00 V | 4.130e-03 A   | 2.330e+03 Hz   | -34.300e+00 ° | 1.210e+03 Ω   | 1.000-0.682je+03 Ω   | 1.000e+03 Ω | -682.000e+00 Ω | 564.000e-03  | -4.980e+00 dB  
5.000e+00 V | 2.820e+00 V | 4.130e-03 A   | 2.330e+03 Hz   | -34.300e+00 ° | 1.210e+03 Ω   | 1.000-0.682je+03 Ω   | 1.000e+03 Ω | -682.000e+00 Ω | 563.000e-03  | -4.980e+00 dB  
5.000e+00 V | 2.820e+00 V | 4.130e-03 A   | 2.340e+03 Hz   | -34.300e+00 ° | 1.210e+03 Ω   | 1.000-0.681je+03 Ω   | 1.000e+03 Ω | -681.000e+00 Ω | 563.000e-03  | -4.990e+00 dB  
5.000e+00 V | 2.810e+00 V | 4.130e-03 A   | 2.340e+03 Hz   | -34.200e+00 ° | 1.210e+03 Ω   | 1.000-0.681je+03 Ω   | 1.000e+03 Ω | -681.000e+00 Ω | 563.000e-03  | -4.990e+00 dB  
5.000e+00 V | 2.810e+00 V | 4.130e-03 A   | 2.340e+03 Hz   | -34.200e+00 ° | 1.210e+03 Ω   | 1.000-0.680je+03 Ω   | 1.000e+03 Ω | -680.000e+00 Ω | 562.000e-03  | -5.000e+00 dB  
5.000e+00 V | 2.810e+00 V | 4.140e-03 A   | 2.340e+03 Hz   | -34.200e+00 ° | 1.210e+03 Ω   | 1.000-0.680je+03 Ω   | 1.000e+03 Ω | -680.000e+00 Ω | 562.000e-03  | -5.000e+00 dB  
5.000e+00 V | 2.810e+00 V | 4.140e-03 A   | 2.340e+03 Hz   | -34.200e+00 ° | 1.210e+03 Ω   | 1.000-0.679je+03 Ω   | 1.000e+03 Ω | -679.000e+00 Ω | 562.000e-03  | -5.010e+00 dB  
5.000e+00 V | 2.810e+00 V | 4.140e-03 A   | 2.350e+03 Hz   | -34.200e+00 ° | 1.210e+03 Ω   | 1.000-0.678je+03 Ω   | 1.000e+03 Ω | -678.000e+00 Ω | 561.000e-03  | -5.010e+00 dB  
5.000e+00 V | 2.810e+00 V | 4.140e-03 A   | 2.350e+03 Hz   | -34.100e+00 ° | 1.210e+03 Ω   | 1.000-0.678je+03 Ω   | 1.000e+03 Ω | -678.000e+00 Ω | 561.000e-03  | -5.020e+00 dB  
5.000e+00 V | 2.800e+00 V | 4.140e-03 A   | 2.350e+03 Hz   | -34.100e+00 ° | 1.210e+03 Ω   | 1.000-0.677je+03 Ω   | 1.000e+03 Ω | -677.000e+00 Ω | 561.000e-03  | -5.020e+00 dB  
5.000e+00 V | 2.800e+00 V | 4.140e-03 A   | 2.350e+03 Hz   | -34.100e+00 ° | 1.210e+03 Ω   | 1.000-0.677je+03 Ω   | 1.000e+03 Ω | -677.000e+00 Ω | 560.000e-03  | -5.030e+00 dB  
5.000e+00 V | 2.800e+00 V | 4.140e-03 A   | 2.350e+03 Hz   | -34.100e+00 ° | 1.210e+03 Ω   | 1.000-0.676je+03 Ω   | 1.000e+03 Ω | -676.000e+00 Ω | 560.000e-03  | -5.030e+00 dB  
5.000e+00 V | 2.800e+00 V | 4.140e-03 A   | 2.360e+03 Hz   | -34.000e+00 ° | 1.210e+03 Ω   | 1.000-0.676je+03 Ω   | 1.000e+03 Ω | -676.000e+00 Ω | 560.000e-03  | -5.040e+00 dB  
5.000e+00 V | 2.800e+00 V | 4.140e-03 A   | 2.360e+03 Hz   | -34.000e+00 ° | 1.210e+03 Ω   | 1.000-0.675je+03 Ω   | 1.000e+03 Ω | -675.000e+00 Ω | 559.000e-03  | -5.040e+00 dB  
5.000e+00 V | 2.800e+00 V | 4.150e-03 A   | 2.360e+03 Hz   | -34.000e+00 ° | 1.210e+03 Ω   | 1.000-0.674je+03 Ω   | 1.000e+03 Ω | -674.000e+00 Ω | 559.000e-03  | -5.050e+00 dB  
5.000e+00 V | 2.790e+00 V | 4.150e-03 A   | 2.360e+03 Hz   | -34.000e+00 ° | 1.210e+03 Ω   | 1.000-0.674je+03 Ω   | 1.000e+03 Ω | -674.000e+00 Ω | 559.000e-03  | -5.050e+00 dB  
5.000e+00 V | 2.790e+00 V | 4.150e-03 A   | 2.360e+03 Hz   | -34.000e+00 ° | 1.210e+03 Ω   | 1.000-0.673je+03 Ω   | 1.000e+03 Ω | -673.000e+00 Ω | 558.000e-03  | -5.060e+00 dB  
5.000e+00 V | 2.790e+00 V | 4.150e-03 A   | 2.370e+03 Hz   | -33.900e+00 ° | 1.210e+03 Ω   | 1.000-0.673je+03 Ω   | 1.000e+03 Ω | -673.000e+00 Ω | 558.000e-03  | -5.070e+00 dB  
5.000e+00 V | 2.790e+00 V | 4.150e-03 A   | 2.370e+03 Hz   | -33.900e+00 ° | 1.200e+03 Ω   | 1.000-0.672je+03 Ω   | 1.000e+03 Ω | -672.000e+00 Ω | 558.000e-03  | -5.070e+00 dB  
5.000e+00 V | 2.790e+00 V | 4.150e-03 A   | 2.370e+03 Hz   | -33.900e+00 ° | 1.200e+03 Ω   | 1.000-0.672je+03 Ω   | 1.000e+03 Ω | -672.000e+00 Ω | 557.000e-03  | -5.080e+00 dB  
5.000e+00 V | 2.790e+00 V | 4.150e-03 A   | 2.370e+03 Hz   | -33.900e+00 ° | 1.200e+03 Ω   | 1.000-0.671je+03 Ω   | 1.000e+03 Ω | -671.000e+00 Ω | 557.000e-03  | -5.080e+00 dB  
5.000e+00 V | 2.780e+00 V | 4.150e-03 A   | 2.370e+03 Hz   | -33.800e+00 ° | 1.200e+03 Ω   | 1.000-0.670je+03 Ω   | 1.000e+03 Ω | -670.000e+00 Ω | 557.000e-03  | -5.090e+00 dB  
5.000e+00 V | 2.780e+00 V | 4.150e-03 A   | 2.380e+03 Hz   | -33.800e+00 ° | 1.200e+03 Ω   | 1.000-0.670je+03 Ω   | 1.000e+03 Ω | -670.000e+00 Ω | 557.000e-03  | -5.090e+00 dB  
5.000e+00 V | 2.780e+00 V | 4.160e-03 A   | 2.380e+03 Hz   | -33.800e+00 ° | 1.200e+03 Ω   | 1.000-0.669je+03 Ω   | 1.000e+03 Ω | -669.000e+00 Ω | 556.000e-03  | -5.100e+00 dB  
5.000e+00 V | 2.780e+00 V | 4.160e-03 A   | 2.380e+03 Hz   | -33.800e+00 ° | 1.200e+03 Ω   | 1.000-0.669je+03 Ω   | 1.000e+03 Ω | -669.000e+00 Ω | 556.000e-03  | -5.100e+00 dB  
5.000e+00 V | 2.780e+00 V | 4.160e-03 A   | 2.380e+03 Hz   | -33.700e+00 ° | 1.200e+03 Ω   | 1.000-0.668je+03 Ω   | 1.000e+03 Ω | -668.000e+00 Ω | 556.000e-03  | -5.110e+00 dB  
5.000e+00 V | 2.780e+00 V | 4.160e-03 A   | 2.380e+03 Hz   | -33.700e+00 ° | 1.200e+03 Ω   | 1.000-0.668je+03 Ω   | 1.000e+03 Ω | -668.000e+00 Ω | 555.000e-03  | -5.110e+00 dB  
5.000e+00 V | 2.770e+00 V | 4.160e-03 A   | 2.390e+03 Hz   | -33.700e+00 ° | 1.200e+03 Ω   | 1.000-0.667je+03 Ω   | 1.000e+03 Ω | -667.000e+00 Ω | 555.000e-03  | -5.120e+00 dB  
5.000e+00 V | 2.770e+00 V | 4.160e-03 A   | 2.390e+03 Hz   | -33.700e+00 ° | 1.200e+03 Ω   | 1.000-0.666je+03 Ω   | 1.000e+03 Ω | -666.000e+00 Ω | 555.000e-03  | -5.120e+00 dB  
5.000e+00 V | 2.770e+00 V | 4.160e-03 A   | 2.390e+03 Hz   | -33.700e+00 ° | 1.200e+03 Ω   | 1.000-0.666je+03 Ω   | 1.000e+03 Ω | -666.000e+00 Ω | 554.000e-03  | -5.130e+00 dB  
5.000e+00 V | 2.770e+00 V | 4.160e-03 A   | 2.390e+03 Hz   | -33.600e+00 ° | 1.200e+03 Ω   | 1.000-0.665je+03 Ω   | 1.000e+03 Ω | -665.000e+00 Ω | 554.000e-03  | -5.130e+00 dB  
5.000e+00 V | 2.770e+00 V | 4.160e-03 A   | 2.390e+03 Hz   | -33.600e+00 ° | 1.200e+03 Ω   | 1.000-0.665je+03 Ω   | 1.000e+03 Ω | -665.000e+00 Ω | 554.000e-03  | -5.140e+00 dB  
5.000e+00 V | 2.770e+00 V | 4.160e-03 A   | 2.400e+03 Hz   | -33.600e+00 ° | 1.200e+03 Ω   | 1.000-0.664je+03 Ω   | 1.000e+03 Ω | -664.000e+00 Ω | 553.000e-03  | -5.140e+00 dB  
5.000e+00 V | 2.760e+00 V | 4.170e-03 A   | 2.400e+03 Hz   | -33.600e+00 ° | 1.200e+03 Ω   | 1.000-0.664je+03 Ω   | 1.000e+03 Ω | -664.000e+00 Ω | 553.000e-03  | -5.150e+00 dB  
5.000e+00 V | 2.760e+00 V | 4.170e-03 A   | 2.400e+03 Hz   | -33.600e+00 ° | 1.200e+03 Ω   | 1.000-0.663je+03 Ω   | 1.000e+03 Ω | -663.000e+00 Ω | 553.000e-03  | -5.150e+00 dB  
5.000e+00 V | 2.760e+00 V | 4.170e-03 A   | 2.400e+03 Hz   | -33.500e+00 ° | 1.200e+03 Ω   | 1.000-0.663je+03 Ω   | 1.000e+03 Ω | -663.000e+00 Ω | 552.000e-03  | -5.160e+00 dB  
5.000e+00 V | 2.760e+00 V | 4.170e-03 A   | 2.400e+03 Hz   | -33.500e+00 ° | 1.200e+03 Ω   | 1.000-0.662je+03 Ω   | 1.000e+03 Ω | -662.000e+00 Ω | 552.000e-03  | -5.160e+00 dB  
5.000e+00 V | 2.760e+00 V | 4.170e-03 A   | 2.410e+03 Hz   | -33.500e+00 ° | 1.200e+03 Ω   | 1.000-0.661je+03 Ω   | 1.000e+03 Ω | -661.000e+00 Ω | 552.000e-03  | -5.170e+00 dB  
5.000e+00 V | 2.760e+00 V | 4.170e-03 A   | 2.410e+03 Hz   | -33.500e+00 ° | 1.200e+03 Ω   | 1.000-0.661je+03 Ω   | 1.000e+03 Ω | -661.000e+00 Ω | 551.000e-03  | -5.170e+00 dB  
5.000e+00 V | 2.760e+00 V | 4.170e-03 A   | 2.410e+03 Hz   | -33.400e+00 ° | 1.200e+03 Ω   | 1.000-0.660je+03 Ω   | 1.000e+03 Ω | -660.000e+00 Ω | 551.000e-03  | -5.180e+00 dB  
5.000e+00 V | 2.750e+00 V | 4.170e-03 A   | 2.410e+03 Hz   | -33.400e+00 ° | 1.200e+03 Ω   | 1.000-0.660je+03 Ω   | 1.000e+03 Ω | -660.000e+00 Ω | 551.000e-03  | -5.180e+00 dB  
5.000e+00 V | 2.750e+00 V | 4.170e-03 A   | 2.410e+03 Hz   | -33.400e+00 ° | 1.200e+03 Ω   | 1.000-0.659je+03 Ω   | 1.000e+03 Ω | -659.000e+00 Ω | 550.000e-03  | -5.190e+00 dB  
5.000e+00 V | 2.750e+00 V | 4.180e-03 A   | 2.420e+03 Hz   | -33.400e+00 ° | 1.200e+03 Ω   | 1.000-0.659je+03 Ω   | 1.000e+03 Ω | -659.000e+00 Ω | 550.000e-03  | -5.190e+00 dB  
5.000e+00 V | 2.750e+00 V | 4.180e-03 A   | 2.420e+03 Hz   | -33.400e+00 ° | 1.200e+03 Ω   | 1.000-0.658je+03 Ω   | 1.000e+03 Ω | -658.000e+00 Ω | 550.000e-03  | -5.200e+00 dB  
5.000e+00 V | 2.750e+00 V | 4.180e-03 A   | 2.420e+03 Hz   | -33.300e+00 ° | 1.200e+03 Ω   | 1.000-0.658je+03 Ω   | 1.000e+03 Ω | -658.000e+00 Ω | 549.000e-03  | -5.200e+00 dB  
5.000e+00 V | 2.750e+00 V | 4.180e-03 A   | 2.420e+03 Hz   | -33.300e+00 ° | 1.200e+03 Ω   | 1.000-0.657je+03 Ω   | 1.000e+03 Ω | -657.000e+00 Ω | 549.000e-03  | -5.210e+00 dB  
5.000e+00 V | 2.740e+00 V | 4.180e-03 A   | 2.420e+03 Hz   | -33.300e+00 ° | 1.200e+03 Ω   | 1.000-0.657je+03 Ω   | 1.000e+03 Ω | -657.000e+00 Ω | 549.000e-03  | -5.210e+00 dB  
5.000e+00 V | 2.740e+00 V | 4.180e-03 A   | 2.430e+03 Hz   | -33.300e+00 ° | 1.200e+03 Ω   | 1.000-0.656je+03 Ω   | 1.000e+03 Ω | -656.000e+00 Ω | 549.000e-03  | -5.220e+00 dB  
5.000e+00 V | 2.740e+00 V | 4.180e-03 A   | 2.430e+03 Hz   | -33.200e+00 ° | 1.200e+03 Ω   | 1.000-0.655je+03 Ω   | 1.000e+03 Ω | -655.000e+00 Ω | 548.000e-03  | -5.220e+00 dB  
5.000e+00 V | 2.740e+00 V | 4.180e-03 A   | 2.430e+03 Hz   | -33.200e+00 ° | 1.200e+03 Ω   | 1.000-0.655je+03 Ω   | 1.000e+03 Ω | -655.000e+00 Ω | 548.000e-03  | -5.230e+00 dB  
5.000e+00 V | 2.740e+00 V | 4.180e-03 A   | 2.430e+03 Hz   | -33.200e+00 ° | 1.200e+03 Ω   | 1.000-0.654je+03 Ω   | 1.000e+03 Ω | -654.000e+00 Ω | 548.000e-03  | -5.230e+00 dB  
5.000e+00 V | 2.740e+00 V | 4.180e-03 A   | 2.430e+03 Hz   | -33.200e+00 ° | 1.190e+03 Ω   | 1.000-0.654je+03 Ω   | 1.000e+03 Ω | -654.000e+00 Ω | 547.000e-03  | -5.240e+00 dB  
5.000e+00 V | 2.730e+00 V | 4.190e-03 A   | 2.440e+03 Hz   | -33.200e+00 ° | 1.190e+03 Ω   | 1.000-0.653je+03 Ω   | 1.000e+03 Ω | -653.000e+00 Ω | 547.000e-03  | -5.240e+00 dB  
5.000e+00 V | 2.730e+00 V | 4.190e-03 A   | 2.440e+03 Hz   | -33.100e+00 ° | 1.190e+03 Ω   | 1.000-0.653je+03 Ω   | 1.000e+03 Ω | -653.000e+00 Ω | 547.000e-03  | -5.250e+00 dB  
5.000e+00 V | 2.730e+00 V | 4.190e-03 A   | 2.440e+03 Hz   | -33.100e+00 ° | 1.190e+03 Ω   | 1.000-0.652je+03 Ω   | 1.000e+03 Ω | -652.000e+00 Ω | 546.000e-03  | -5.250e+00 dB  
5.000e+00 V | 2.730e+00 V | 4.190e-03 A   | 2.440e+03 Hz   | -33.100e+00 ° | 1.190e+03 Ω   | 1.000-0.652je+03 Ω   | 1.000e+03 Ω | -652.000e+00 Ω | 546.000e-03  | -5.260e+00 dB  
5.000e+00 V | 2.730e+00 V | 4.190e-03 A   | 2.440e+03 Hz   | -33.100e+00 ° | 1.190e+03 Ω   | 1.000-0.651je+03 Ω   | 1.000e+03 Ω | -651.000e+00 Ω | 546.000e-03  | -5.260e+00 dB  
5.000e+00 V | 2.730e+00 V | 4.190e-03 A   | 2.450e+03 Hz   | -33.100e+00 ° | 1.190e+03 Ω   | 1.000-0.651je+03 Ω   | 1.000e+03 Ω | -651.000e+00 Ω | 545.000e-03  | -5.270e+00 dB  
5.000e+00 V | 2.730e+00 V | 4.190e-03 A   | 2.450e+03 Hz   | -33.000e+00 ° | 1.190e+03 Ω   | 1.000-0.650je+03 Ω   | 1.000e+03 Ω | -650.000e+00 Ω | 545.000e-03  | -5.270e+00 dB  
5.000e+00 V | 2.720e+00 V | 4.190e-03 A   | 2.450e+03 Hz   | -33.000e+00 ° | 1.190e+03 Ω   | 1.000-0.650je+03 Ω   | 1.000e+03 Ω | -650.000e+00 Ω | 545.000e-03  | -5.280e+00 dB  
5.000e+00 V | 2.720e+00 V | 4.190e-03 A   | 2.450e+03 Hz   | -33.000e+00 ° | 1.190e+03 Ω   | 1.000-0.649je+03 Ω   | 1.000e+03 Ω | -649.000e+00 Ω | 544.000e-03  | -5.280e+00 dB  
5.000e+00 V | 2.720e+00 V | 4.190e-03 A   | 2.450e+03 Hz   | -33.000e+00 ° | 1.190e+03 Ω   | 1.000-0.649je+03 Ω   | 1.000e+03 Ω | -649.000e+00 Ω | 544.000e-03  | -5.290e+00 dB  
5.000e+00 V | 2.720e+00 V | 4.200e-03 A   | 2.460e+03 Hz   | -32.900e+00 ° | 1.190e+03 Ω   | 1.000-0.648je+03 Ω   | 1.000e+03 Ω | -648.000e+00 Ω | 544.000e-03  | -5.290e+00 dB  
5.000e+00 V | 2.720e+00 V | 4.200e-03 A   | 2.460e+03 Hz   | -32.900e+00 ° | 1.190e+03 Ω   | 1.000-0.647je+03 Ω   | 1.000e+03 Ω | -647.000e+00 Ω | 544.000e-03  | -5.300e+00 dB  
5.000e+00 V | 2.720e+00 V | 4.200e-03 A   | 2.460e+03 Hz   | -32.900e+00 ° | 1.190e+03 Ω   | 1.000-0.647je+03 Ω   | 1.000e+03 Ω | -647.000e+00 Ω | 543.000e-03  | -5.300e+00 dB  
5.000e+00 V | 2.710e+00 V | 4.200e-03 A   | 2.460e+03 Hz   | -32.900e+00 ° | 1.190e+03 Ω   | 1.000-0.646je+03 Ω   | 1.000e+03 Ω | -646.000e+00 Ω | 543.000e-03  | -5.310e+00 dB  
5.000e+00 V | 2.710e+00 V | 4.200e-03 A   | 2.460e+03 Hz   | -32.900e+00 ° | 1.190e+03 Ω   | 1.000-0.646je+03 Ω   | 1.000e+03 Ω | -646.000e+00 Ω | 543.000e-03  | -5.310e+00 dB  
5.000e+00 V | 2.710e+00 V | 4.200e-03 A   | 2.470e+03 Hz   | -32.800e+00 ° | 1.190e+03 Ω   | 1.000-0.645je+03 Ω   | 1.000e+03 Ω | -645.000e+00 Ω | 542.000e-03  | -5.320e+00 dB  
5.000e+00 V | 2.710e+00 V | 4.200e-03 A   | 2.470e+03 Hz   | -32.800e+00 ° | 1.190e+03 Ω   | 1.000-0.645je+03 Ω   | 1.000e+03 Ω | -645.000e+00 Ω | 542.000e-03  | -5.320e+00 dB  
5.000e+00 V | 2.710e+00 V | 4.200e-03 A   | 2.470e+03 Hz   | -32.800e+00 ° | 1.190e+03 Ω   | 1.000-0.644je+03 Ω   | 1.000e+03 Ω | -644.000e+00 Ω | 542.000e-03  | -5.330e+00 dB  
5.000e+00 V | 2.710e+00 V | 4.200e-03 A   | 2.470e+03 Hz   | -32.800e+00 ° | 1.190e+03 Ω   | 1.000-0.644je+03 Ω   | 1.000e+03 Ω | -644.000e+00 Ω | 541.000e-03  | -5.330e+00 dB  
5.000e+00 V | 2.710e+00 V | 4.210e-03 A   | 2.470e+03 Hz   | -32.800e+00 ° | 1.190e+03 Ω   | 1.000-0.643je+03 Ω   | 1.000e+03 Ω | -643.000e+00 Ω | 541.000e-03  | -5.340e+00 dB  
5.000e+00 V | 2.700e+00 V | 4.210e-03 A   | 2.480e+03 Hz   | -32.700e+00 ° | 1.190e+03 Ω   | 1.000-0.643je+03 Ω   | 1.000e+03 Ω | -643.000e+00 Ω | 541.000e-03  | -5.340e+00 dB  
5.000e+00 V | 2.700e+00 V | 4.210e-03 A   | 2.480e+03 Hz   | -32.700e+00 ° | 1.190e+03 Ω   | 1.000-0.642je+03 Ω   | 1.000e+03 Ω | -642.000e+00 Ω | 540.000e-03  | -5.350e+00 dB  
5.000e+00 V | 2.700e+00 V | 4.210e-03 A   | 2.480e+03 Hz   | -32.700e+00 ° | 1.190e+03 Ω   | 1.000-0.642je+03 Ω   | 1.000e+03 Ω | -642.000e+00 Ω | 540.000e-03  | -5.350e+00 dB  
5.000e+00 V | 2.700e+00 V | 4.210e-03 A   | 2.480e+03 Hz   | -32.700e+00 ° | 1.190e+03 Ω   | 1.000-0.641je+03 Ω   | 1.000e+03 Ω | -641.000e+00 Ω | 540.000e-03  | -5.360e+00 dB  
5.000e+00 V | 2.700e+00 V | 4.210e-03 A   | 2.480e+03 Hz   | -32.600e+00 ° | 1.190e+03 Ω   | 1.000-0.641je+03 Ω   | 1.000e+03 Ω | -641.000e+00 Ω | 539.000e-03  | -5.360e+00 dB  
